createDt,deathCnt,defCnt,gubunEn,incDec,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2021-05-12,58,2055,Jeollabuk-do,22,22,0,113.08,9088,2021??05??12??00??2021-09-16 10:11:33.897,
2021-05-12,11,1195,Jeollanam-do,17,17,0,64.08,9087,2021??05??12??00??2021-09-16 10:11:33.897,
2021-05-12,79,4359,Gyeongsangbuk-do,7,7,0,163.72,9086,2021??05??12??00??2021-09-16 10:11:33.897,
2021-05-12,19,4284,Gyeongsangnam-do,16,15,1,127.45,9085,2021??05??12??00??2021-09-16 10:11:33.897,
2021-05-12,1,829,Jeju,13,13,0,123.59,9084,2021??05??12??00??2021-09-16 10:11:33.897,
2021-05-12,4,3617,13,0,13,0,9083,2021??05??12??00??2021-09-16 10:11:33.897,,
2021-05-11,1879,128281,Total,510,483,27,247.42,9082,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,464,39894,Seoul,163,163,0,409.86,9081,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,122,5286,14,13,1,154.93,9080,2021??05??11??00??2021-09-16 10:11:33.897,,
2021-05-11,221,9448,8,8,0,387.77,9079,2021??05??11??00??2021-09-16 10:11:33.897,,
2021-05-11,60,5839,Incheon,21,20,1,197.52,9078,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,22,2518,Gwangju,24,23,1,172.86,9077,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,20,1835,7,7,0,124.48,9076,2021??05??11??00??2021-09-16 10:11:33.897,,
2021-05-11,38,2247,Ulsan,19,19,0,195.9,9075,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,1,386,Sejong,0,0,0,112.76,9074,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,608,35851,Gyeonggi-do,137,127,10,270.57,9073,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,50,2843,Gangwon-do,12,12,0,184.55,9072,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,65,2708,Chungcheongbuk-do,4,4,0,169.31,9071,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,36,3175,Chungcheongnam-do,18,18,0,149.59,9070,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,58,2033,Jeollabuk-do,12,12,0,111.87,9069,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,11,1178,Jeollanam-do,10,10,0,63.17,9068,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,79,4352,Gyeongsangbuk-do,15,15,0,163.45,9067,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,19,4268,Gyeongsangnam-do,10,9,1,126.97,9066,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,1,816,Jeju,24,23,1,121.66,9065,2021??05??11??00??2021-09-16 10:11:33.897,
2021-05-11,4,3604,12,0,12,0,9064,2021??05??11??00??2021-09-16 10:11:33.897,,
2021-05-10,1875,127771,Total,463,436,27,246.44,9063,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,462,39731,Seoul,141,136,5,408.19,9062,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,122,5272,20,19,1,154.52,9061,2021??05??10??00??2021-09-16 10:11:33.897,,
2021-05-10,221,9440,4,3,1,387.44,9060,2021??05??10??00??2021-09-16 10:11:33.897,,
2021-05-10,60,5818,Incheon,13,12,1,196.81,9059,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,22,2494,Gwangju,9,9,0,171.21,9058,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,20,1828,4,4,0,124,9057,2021??05??10??00??2021-09-16 10:11:33.897,,
2021-05-10,38,2228,Ulsan,24,24,0,194.24,9056,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,1,386,Sejong,7,7,0,112.76,9055,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,607,35714,Gyeonggi-do,137,135,2,269.53,9054,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,50,2831,Gangwon-do,5,4,1,183.77,9053,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,65,2704,Chungcheongbuk-do,4,4,0,169.06,9052,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,36,3157,Chungcheongnam-do,15,14,1,148.74,9051,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,58,2021,Jeollabuk-do,9,9,0,111.21,9050,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,11,1168,Jeollanam-do,9,9,0,62.64,9049,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,78,4337,Gyeongsangbuk-do,19,19,0,162.89,9048,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,19,4258,Gyeongsangnam-do,16,14,2,126.68,9047,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,1,792,Jeju,14,14,0,118.08,9046,2021??05??10??00??2021-09-16 10:11:33.897,
2021-05-10,4,3592,13,0,13,0,9045,2021??05??10??00??2021-09-16 10:11:33.897,,
2021-05-09,1874,127308,Total,564,522,42,245.54,9044,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,462,39590,Seoul,195,191,4,406.74,9043,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,122,5252,10,10,0,153.94,9042,2021??05??09??00??2021-09-16 10:11:33.897,,
2021-05-09,221,9436,6,6,0,387.28,9041,2021??05??09??00??2021-09-16 10:11:33.897,,
2021-05-09,60,5805,Incheon,11,11,0,196.37,9040,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,22,2485,Gwangju,6,6,0,170.59,9039,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,20,1824,2,2,0,123.73,9038,2021??05??09??00??2021-09-16 10:11:33.897,,
2021-05-09,38,2204,Ulsan,28,28,0,192.15,9037,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,1,379,Sejong,1,1,0,110.71,9036,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,606,35577,Gyeonggi-do,149,144,5,268.5,9035,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,50,2826,Gangwon-do,7,7,0,183.44,9034,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,65,2700,Chungcheongbuk-do,9,8,1,168.81,9033,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,36,3142,Chungcheongnam-do,10,10,0,148.04,9032,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,58,2012,Jeollabuk-do,8,8,0,110.71,9031,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,11,1159,Jeollanam-do,24,24,0,62.15,9030,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,78,4318,Gyeongsangbuk-do,19,19,0,162.18,9029,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,19,4242,Gyeongsangnam-do,30,30,0,126.2,9028,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,1,778,Jeju,18,17,1,115.99,9027,2021??05??09??00??2021-09-16 10:11:33.897,
2021-05-09,4,3579,31,0,31,0,9026,2021??05??09??00??2021-09-16 10:11:33.897,,
2021-05-08,1865,126744,Total,701,672,29,244.46,9025,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,459,39395,Seoul,242,240,2,404.74,9024,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,122,5242,27,26,1,153.64,9023,2021??05??08??00??2021-09-16 10:11:33.897,,
2021-05-08,221,9430,13,13,0,387.03,9022,2021??05??08??00??2021-09-16 10:11:33.897,,
2021-05-08,59,5794,Incheon,22,20,2,196,9021,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,22,2479,Gwangju,5,5,0,170.18,9020,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,19,1822,9,8,1,123.6,9019,2021??05??08??00??2021-09-16 10:11:33.897,,
2021-05-08,38,2176,Ulsan,48,47,1,189.71,9018,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,1,378,Sejong,5,5,0,110.42,9017,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,602,35428,Gyeonggi-do,194,192,2,267.37,9016,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,50,2819,Gangwon-do,27,27,0,182.99,9015,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,65,2691,Chungcheongbuk-do,9,9,0,168.25,9014,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,36,3132,Chungcheongnam-do,3,3,0,147.56,9013,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,58,2004,Jeollabuk-do,5,4,1,110.27,9012,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,11,1135,Jeollanam-do,12,11,1,60.87,9011,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,78,4299,Gyeongsangbuk-do,21,20,1,161.46,9010,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,19,4212,Gyeongsangnam-do,37,37,0,125.31,9009,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,1,760,Jeju,5,5,0,113.31,9008,2021??05??08??00??2021-09-16 10:11:33.897,
2021-05-08,4,3548,17,0,17,0,9007,2021??05??08??00??2021-09-16 10:11:33.897,,
2021-05-07,1860,126043,Total,525,509,16,243.1,9006,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,457,39153,Seoul,179,177,2,402.25,9005,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,122,5215,21,20,1,152.85,9004,2021??05??07??00??2021-09-16 10:11:33.897,,
2021-05-07,221,9417,9,9,0,386.5,9003,2021??05??07??00??2021-09-16 10:11:33.897,,
2021-05-07,59,5772,Incheon,14,12,2,195.26,9002,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,22,2474,Gwangju,21,21,0,169.84,9001,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,18,1813,7,7,0,122.99,9000,2021??05??07??00??2021-09-16 10:11:33.897,,
2021-05-07,38,2128,Ulsan,35,35,0,185.52,8999,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,1,373,Sejong,0,0,0,108.96,8998,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,601,35234,Gyeonggi-do,139,136,3,265.91,8997,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,50,2792,Gangwon-do,8,8,0,181.24,8996,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,64,2682,Chungcheongbuk-do,5,4,1,167.69,8995,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,36,3129,Chungcheongnam-do,9,8,1,147.42,8994,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,58,1999,Jeollabuk-do,6,6,0,110,8993,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,11,1123,Jeollanam-do,12,12,0,60.22,8992,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,78,4278,Gyeongsangbuk-do,12,12,0,160.68,8991,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,19,4175,Gyeongsangnam-do,32,30,2,124.21,8990,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,1,755,Jeju,12,12,0,112.56,8989,2021??05??07??00??2021-09-16 10:11:33.897,
2021-05-07,4,3531,4,0,4,0,8988,2021??05??07??00??2021-09-16 10:11:33.897,,
2021-05-06,1851,125518,Total,574,562,12,242.09,8987,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,453,38974,Seoul,212,211,1,400.41,8986,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,122,5194,28,28,0,152.24,8985,2021??05??06??00??2021-09-16 10:11:33.897,,
2021-05-06,221,9408,7,7,0,386.13,8984,2021??05??06??00??2021-09-16 10:11:33.897,,
2021-05-06,59,5758,Incheon,19,19,0,194.78,8983,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,22,2453,Gwangju,8,8,0,168.4,8982,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,17,1806,18,18,0,122.51,8981,2021??05??06??00??2021-09-16 10:11:33.897,,
2021-05-06,38,2093,Ulsan,38,38,0,182.47,8980,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,1,373,Sejong,1,1,0,108.96,8979,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,597,35095,Gyeonggi-do,142,142,0,264.86,8978,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,50,2784,Gangwon-do,12,12,0,180.72,8977,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,64,2677,Chungcheongbuk-do,6,6,0,167.38,8976,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,36,3120,Chungcheongnam-do,15,13,2,147,8975,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,58,1993,Jeollabuk-do,5,5,0,109.67,8974,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,11,1111,Jeollanam-do,10,10,0,59.58,8973,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,78,4266,Gyeongsangbuk-do,22,21,1,160.22,8972,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,19,4143,Gyeongsangnam-do,17,17,0,123.25,8971,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,1,743,Jeju,6,6,0,110.77,8970,2021??05??06??00??2021-09-16 10:11:33.897,
2021-05-06,4,3527,8,0,8,0,8969,2021??05??06??00??2021-09-16 10:11:33.897,,
2021-05-05,1847,124944,Total,676,12,26,240.98,8968,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,452,38762,Seoul,238,1,4,398.23,8967,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,122,5166,23,0,1,151.41,8966,2021??05??05??00??2021-09-16 10:11:33.897,,
2021-05-05,221,9401,6,0,0,385.84,8965,2021??05??05??00??2021-09-16 10:11:33.897,,
2021-05-05,59,5739,Incheon,16,0,0,194.14,8964,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,22,2445,Gwangju,8,0,0,167.85,8963,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,17,1788,18,0,0,121.29,8962,2021??05??05??00??2021-09-16 10:11:33.897,,
2021-05-05,38,2055,Ulsan,22,0,1,179.16,8961,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,1,372,Sejong,0,0,0,108.67,8960,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,594,34953,Gyeonggi-do,168,0,7,263.79,8959,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,50,2772,Gangwon-do,48,0,0,179.94,8958,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,64,2671,Chungcheongbuk-do,11,0,0,167,8957,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,36,3105,Chungcheongnam-do,10,2,0,146.29,8956,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,58,1988,Jeollabuk-do,6,0,0,109.39,8955,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,11,1101,Jeollanam-do,12,0,0,59.04,8954,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,78,4244,Gyeongsangbuk-do,38,1,0,159.4,8953,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,19,4126,Gyeongsangnam-do,27,0,1,122.75,8952,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,1,737,Jeju,13,0,0,109.88,8951,2021??05??05??00??2021-09-16 10:11:33.897,
2021-05-05,4,3519,12,8,12,0,8950,2021??05??05??00??2021-09-16 10:11:33.897,,
2021-05-04,1840,124268,Total,541,514,27,239.68,8949,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,452,38524,Seoul,184,182,2,395.79,8948,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,122,5143,16,16,0,150.74,8947,2021??05??04??00??2021-09-16 10:11:33.897,,
2021-05-04,221,9395,10,9,1,385.6,8946,2021??05??04??00??2021-09-16 10:11:33.897,,
2021-05-04,59,5723,Incheon,13,12,1,193.6,8945,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,22,2437,Gwangju,4,4,0,167.3,8944,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,17,1770,13,13,0,120.07,8943,2021??05??04??00??2021-09-16 10:11:33.897,,
2021-05-04,38,2033,Ulsan,29,29,0,177.24,8942,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,1,372,Sejong,6,5,1,108.67,8941,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,589,34785,Gyeonggi-do,124,117,7,262.52,8940,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,50,2724,Gangwon-do,22,22,0,176.82,8939,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,64,2660,Chungcheongbuk-do,7,5,2,166.31,8938,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,36,3095,Chungcheongnam-do,19,18,1,145.82,8937,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,58,1982,Jeollabuk-do,12,12,0,109.06,8936,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,10,1089,Jeollanam-do,9,9,0,58.4,8935,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,78,4206,Gyeongsangbuk-do,22,18,4,157.97,8934,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,18,4099,Gyeongsangnam-do,36,35,1,121.95,8933,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,1,724,Jeju,8,8,0,107.94,8932,2021??05??04??00??2021-09-16 10:11:33.897,
2021-05-04,4,3507,7,0,7,0,8931,2021??05??04??00??2021-09-16 10:11:33.897,,
2021-05-03,1834,123727,Total,488,465,23,238.64,8930,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,451,38340,Seoul,127,123,4,393.9,8929,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,122,5127,16,16,0,150.27,8928,2021??05??03??00??2021-09-16 10:11:33.897,,
2021-05-03,221,9385,12,10,2,385.19,8927,2021??05??03??00??2021-09-16 10:11:33.897,,
2021-05-03,59,5710,Incheon,15,14,1,193.16,8926,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,22,2433,Gwangju,5,5,0,167.02,8925,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,17,1757,5,5,0,119.19,8924,2021??05??03??00??2021-09-16 10:11:33.897,,
2021-05-03,38,2004,Ulsan,21,21,0,174.71,8923,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,1,366,Sejong,4,3,1,106.92,8922,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,585,34661,Gyeonggi-do,130,129,1,261.59,8921,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,50,2702,Gangwon-do,10,9,1,175.39,8920,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,64,2653,Chungcheongbuk-do,9,9,0,165.88,8919,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,36,3076,Chungcheongnam-do,10,10,0,144.93,8918,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,58,1970,Jeollabuk-do,12,12,0,108.4,8917,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,10,1080,Jeollanam-do,24,24,0,57.92,8916,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,78,4184,Gyeongsangbuk-do,32,31,1,157.15,8915,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,17,4063,Gyeongsangnam-do,44,44,0,120.87,8914,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,1,716,Jeju,1,0,1,106.75,8913,2021??05??03??00??2021-09-16 10:11:33.897,
2021-05-03,4,3500,11,0,11,0,8912,2021??05??03??00??2021-09-16 10:11:33.897,,
2021-05-02,1833,123239,Total,606,585,21,237.7,8911,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,451,38213,Seoul,182,177,5,392.59,8910,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,122,5111,33,31,2,149.8,8909,2021??05??02??00??2021-09-16 10:11:33.897,,
2021-05-02,221,9373,10,10,0,384.69,8908,2021??05??02??00??2021-09-16 10:11:33.897,,
2021-05-02,59,5695,Incheon,17,17,0,192.65,8907,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,22,2428,Gwangju,15,15,0,166.68,8906,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,17,1752,9,8,1,118.85,8905,2021??05??02??00??2021-09-16 10:11:33.897,,
2021-05-02,38,1983,Ulsan,52,52,0,172.88,8904,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,1,362,Sejong,1,1,0,105.75,8903,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,584,34531,Gyeonggi-do,145,140,5,260.6,8902,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,50,2692,Gangwon-do,4,4,0,174.74,8901,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,64,2644,Chungcheongbuk-do,11,10,1,165.31,8900,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,36,3066,Chungcheongnam-do,16,16,0,144.46,8899,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,58,1958,Jeollabuk-do,12,12,0,107.74,8898,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,10,1056,Jeollanam-do,1,1,0,56.63,8897,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,78,4152,Gyeongsangbuk-do,30,30,0,155.94,8896,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,17,4019,Gyeongsangnam-do,61,61,0,119.57,8895,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,1,715,Jeju,1,0,1,106.6,8894,2021??05??02??00??2021-09-16 10:11:33.897,
2021-05-02,4,3489,6,0,6,0,8893,2021??05??02??00??2021-09-16 10:11:33.897,,
2021-05-01,1831,122633,Total,627,593,34,236.53,8892,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,450,38031,Seoul,195,187,8,390.72,8891,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,122,5078,29,28,1,148.84,8890,2021??05??01??00??2021-09-16 10:11:33.897,,
2021-05-01,221,9363,12,12,0,384.28,8889,2021??05??01??00??2021-09-16 10:11:33.897,,
2021-05-01,59,5678,Incheon,13,13,0,192.08,8888,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,22,2413,Gwangju,4,4,0,165.65,8887,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,17,1743,13,12,1,118.24,8886,2021??05??01??00??2021-09-16 10:11:33.897,,
2021-05-01,38,1931,Ulsan,52,52,0,168.35,8885,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,1,361,Sejong,4,4,0,105.45,8884,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,583,34386,Gyeonggi-do,190,187,3,259.51,8883,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,50,2688,Gangwon-do,4,4,0,174.48,8882,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,64,2633,Chungcheongbuk-do,5,4,1,164.63,8881,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,36,3050,Chungcheongnam-do,17,16,1,143.7,8880,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,58,1946,Jeollabuk-do,10,9,1,107.08,8879,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,10,1055,Jeollanam-do,2,2,0,56.58,8878,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,78,4122,Gyeongsangbuk-do,12,11,1,154.82,8877,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,17,3958,Gyeongsangnam-do,43,41,2,117.75,8876,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,1,714,Jeju,7,7,0,106.45,8875,2021??05??01??00??2021-09-16 10:11:33.897,
2021-05-01,4,3483,15,0,15,0,8874,2021??05??01??00??2021-09-16 10:11:33.897,,
2021-04-30,1828,122006,Total,661,642,19,235.32,8873,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,448,37836,Seoul,227,222,5,388.72,8872,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,122,5049,32,31,1,147.99,8871,2021??04??30??00??2021-09-16 10:11:33.897,,
2021-04-30,221,9351,14,13,1,383.79,8870,2021??04??30??00??2021-09-16 10:11:33.897,,
2021-04-30,59,5665,Incheon,14,14,0,191.64,8869,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,22,2409,Gwangju,4,4,0,165.38,8868,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,17,1730,31,30,1,117.36,8867,2021??04??30??00??2021-09-16 10:11:33.897,,
2021-04-30,38,1879,Ulsan,61,61,0,163.81,8866,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,1,357,Sejong,1,1,0,104.29,8865,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,582,34196,Gyeonggi-do,151,148,3,258.08,8864,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,50,2684,Gangwon-do,4,4,0,174.22,8863,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,64,2628,Chungcheongbuk-do,12,11,1,164.31,8862,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,36,3033,Chungcheongnam-do,12,12,0,142.9,8861,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,58,1936,Jeollabuk-do,21,21,0,106.53,8860,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,10,1053,Jeollanam-do,5,5,0,56.47,8859,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,78,4110,Gyeongsangbuk-do,29,28,1,154.37,8858,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,17,3915,Gyeongsangnam-do,37,37,0,116.47,8857,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,1,707,Jeju,1,0,1,105.4,8856,2021??04??30??00??2021-09-16 10:11:33.897,
2021-04-30,4,3468,5,0,5,0,8855,2021??04??30??00??2021-09-16 10:11:33.897,,
2021-04-29,1825,121345,Total,679,648,31,234.04,8854,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,447,37609,Seoul,227,225,2,386.39,8853,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,122,5017,40,39,1,147.05,8852,2021??04??29??00??2021-09-16 10:11:33.897,,
2021-04-29,220,9337,19,18,1,383.22,8851,2021??04??29??00??2021-09-16 10:11:33.897,,
2021-04-29,59,5651,Incheon,25,22,3,191.16,8850,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,22,2405,Gwangju,8,8,0,165.1,8849,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,17,1699,4,4,0,115.25,8848,2021??04??29??00??2021-09-16 10:11:33.897,,
2021-04-29,38,1818,Ulsan,46,46,0,158.5,8847,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,1,356,Sejong,0,0,0,103.99,8846,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,581,34045,Gyeonggi-do,182,175,7,256.94,8845,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,50,2680,Gangwon-do,13,12,1,173.96,8844,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,64,2616,Chungcheongbuk-do,10,10,0,163.56,8843,2021??04??29??00??2021-09-16 10:11:33.897,
2021-04-29,36,3021,Chungcheongnam-do,16,15,1,142.34,8842,2021??04??29??00??2021-09-16 10:11:33.897,
